source,target,type,id,label,weight
"user_399","movie_433","rated",86408,3,3
"user_346","movie_658","rated",86409,3,3
"user_880","movie_902","rated",86410,4,4
"user_825","movie_831","rated",86411,3,3
"user_648","movie_428","rated",86412,2,2
"user_267","movie_710","rated",86413,4,4
"user_495","movie_77","rated",86414,4,4
"user_682","movie_280","rated",86415,3,3
"user_870","movie_98","rated",86416,4,4
"user_649","movie_257","rated",86417,5,5
"user_530","movie_1136","rated",86418,4,4
"user_823","movie_12","rated",86419,4,4
"user_771","movie_169","rated",86420,5,5
"user_201","movie_1208","rated",86421,4,4
"user_738","movie_28","rated",86422,4,4
"user_776","movie_185","rated",86423,4,4
"user_494","movie_603","rated",86424,3,3
"user_643","movie_11","rated",86425,4,4
"user_709","movie_38","rated",86426,3,3
"user_275","movie_174","rated",86427,4,4
"user_749","movie_1133","rated",86428,2,2
"user_511","movie_343","rated",86429,3,3
"user_543","movie_218","rated",86430,3,3
"user_90","movie_847","rated",86431,5,5
"user_748","movie_657","rated",86432,4,4
"user_363","movie_8","rated",86433,5,5
"user_805","movie_98","rated",86434,5,5
"user_707","movie_251","rated",86435,5,5
"user_82","movie_1059","rated",86436,1,1
"user_686","movie_806","rated",86437,5,5
"user_536","movie_275","rated",86438,5,5
"user_939","movie_285","rated",86439,5,5
"user_452","movie_1204","rated",86440,4,4
"user_860","movie_692","rated",86441,5,5
"user_880","movie_17","rated",86442,3,3
"user_699","movie_870","rated",86443,3,3
"user_535","movie_495","rated",86444,3,3
"user_504","movie_756","rated",86445,3,3
"user_835","movie_505","rated",86446,3,3
"user_521","movie_827","rated",86447,1,1
"user_911","movie_647","rated",86448,4,4
"user_782","movie_300","rated",86449,4,4
"user_885","movie_167","rated",86450,3,3
"user_886","movie_144","rated",86451,4,4
"user_405","movie_704","rated",86452,2,2
"user_393","movie_82","rated",86453,4,4
"user_13","movie_671","rated",86454,3,3
"user_500","movie_425","rated",86455,4,4
"user_905","movie_471","rated",86456,4,4
"user_881","movie_182","rated",86457,3,3
"user_786","movie_504","rated",86458,4,4
"user_648","movie_391","rated",86459,3,3
"user_13","movie_358","rated",86460,3,3
"user_577","movie_98","rated",86461,4,4
"user_823","movie_66","rated",86462,4,4
"user_770","movie_596","rated",86463,4,4
"user_278","movie_302","rated",86464,3,3
"user_474","movie_606","rated",86465,3,3
"user_710","movie_181","rated",86466,3,3
"user_721","movie_326","rated",86467,4,4
"user_92","movie_40","rated",86468,3,3
"user_393","movie_732","rated",86469,4,4
"user_894","movie_165","rated",86470,4,4
"user_908","movie_216","rated",86471,3,3
"user_903","movie_1067","rated",86472,2,2
"user_714","movie_276","rated",86473,2,2
"user_804","movie_797","rated",86474,4,4
"user_786","movie_98","rated",86475,5,5
"user_791","movie_304","rated",86476,4,4
"user_846","movie_700","rated",86477,2,2
"user_671","movie_451","rated",86478,4,4
"user_653","movie_367","rated",86479,3,3
"user_318","movie_294","rated",86480,4,4
"user_894","movie_20","rated",86481,5,5
"user_790","movie_685","rated",86482,4,4
"user_838","movie_93","rated",86483,3,3
"user_914","movie_732","rated",86484,2,2
"user_538","movie_289","rated",86485,1,1
"user_378","movie_803","rated",86486,3,3
"user_886","movie_940","rated",86487,2,2
"user_745","movie_276","rated",86488,1,1
"user_788","movie_1459","rated",86489,2,2
"user_887","movie_100","rated",86490,2,2
"user_835","movie_988","rated",86491,3,3
"user_561","movie_488","rated",86492,4,4
"user_870","movie_1074","rated",86493,2,2
"user_460","movie_151","rated",86494,3,3
"user_630","movie_866","rated",86495,3,3
"user_933","movie_575","rated",86496,1,1
"user_141","movie_866","rated",86497,5,5
"user_840","movie_657","rated",86498,5,5
"user_790","movie_365","rated",86499,4,4
"user_455","movie_770","rated",86500,3,3
"user_933","movie_474","rated",86501,5,5
"user_521","movie_216","rated",86502,2,2
"user_682","movie_797","rated",86503,2,2
"user_798","movie_1435","rated",86504,2,2
"user_445","movie_93","rated",86505,1,1
"user_49","movie_174","rated",86506,1,1
"user_913","movie_604","rated",86507,2,2
"user_868","movie_726","rated",86508,2,2
"user_851","movie_591","rated",86509,5,5
"user_887","movie_128","rated",86510,5,5
"user_327","movie_318","rated",86511,5,5
"user_806","movie_675","rated",86512,3,3
"user_566","movie_136","rated",86513,4,4
"user_881","movie_274","rated",86514,3,3
"user_889","movie_789","rated",86515,2,2
"user_825","movie_237","rated",86516,4,4
"user_92","movie_155","rated",86517,2,2
"user_786","movie_88","rated",86518,4,4
"user_542","movie_293","rated",86519,3,3
"user_880","movie_763","rated",86520,3,3
"user_401","movie_211","rated",86521,4,4
"user_862","movie_544","rated",86522,5,5
"user_846","movie_357","rated",86523,4,4
"user_543","movie_59","rated",86524,4,4
"user_871","movie_324","rated",86525,3,3
"user_694","movie_204","rated",86526,4,4
"user_933","movie_153","rated",86527,3,3
"user_870","movie_421","rated",86528,2,2
"user_653","movie_79","rated",86529,4,4
"user_669","movie_183","rated",86530,3,3
"user_788","movie_130","rated",86531,2,2
"user_848","movie_427","rated",86532,5,5
"user_458","movie_97","rated",86533,1,1
"user_44","movie_173","rated",86534,5,5
"user_455","movie_159","rated",86535,3,3
"user_776","movie_509","rated",86536,5,5
"user_870","movie_722","rated",86537,2,2
"user_406","movie_1153","rated",86538,2,2
"user_42","movie_755","rated",86539,4,4
"user_622","movie_127","rated",86540,5,5
"user_786","movie_385","rated",86541,4,4
"user_877","movie_56","rated",86542,5,5
"user_476","movie_210","rated",86543,4,4
"user_923","movie_282","rated",86544,4,4
"user_806","movie_484","rated",86545,4,4
"user_846","movie_478","rated",86546,4,4
"user_634","movie_1197","rated",86547,4,4
"user_796","movie_405","rated",86548,5,5
"user_881","movie_1","rated",86549,4,4
"user_851","movie_1287","rated",86550,1,1
"user_790","movie_949","rated",86551,4,4
"user_745","movie_169","rated",86552,4,4
"user_758","movie_88","rated",86553,4,4
"user_618","movie_144","rated",86554,4,4
"user_707","movie_10","rated",86555,5,5
"user_174","movie_143","rated",86556,5,5
"user_417","movie_25","rated",86557,2,2
"user_561","movie_636","rated",86558,1,1
"user_815","movie_143","rated",86559,5,5
"user_747","movie_735","rated",86560,4,4
"user_21","movie_672","rated",86561,3,3
"user_760","movie_375","rated",86562,4,4
"user_567","movie_152","rated",86563,4,4
"user_651","movie_690","rated",86564,3,3
"user_224","movie_570","rated",86565,4,4
"user_653","movie_739","rated",86566,3,3
"user_394","movie_82","rated",86567,4,4
"user_393","movie_66","rated",86568,3,3
"user_782","movie_1620","rated",86569,3,3
"user_825","movie_325","rated",86570,5,5
"user_835","movie_127","rated",86571,4,4
"user_429","movie_607","rated",86572,3,3
"user_806","movie_79","rated",86573,3,3
"user_843","movie_101","rated",86574,3,3
"user_863","movie_990","rated",86575,1,1
"user_899","movie_403","rated",86576,3,3
"user_884","movie_529","rated",86577,5,5
"user_699","movie_1057","rated",86578,3,3
"user_510","movie_326","rated",86579,4,4
"user_708","movie_225","rated",86580,2,2
"user_751","movie_537","rated",86581,4,4
"user_880","movie_385","rated",86582,4,4
"user_872","movie_1165","rated",86583,2,2
"user_907","movie_402","rated",86584,5,5
"user_408","movie_310","rated",86585,4,4
"user_1","movie_29","rated",86586,1,1
"user_886","movie_761","rated",86587,4,4
"user_653","movie_142","rated",86588,2,2
"user_484","movie_197","rated",86589,4,4
"user_542","movie_695","rated",86590,2,2
"user_846","movie_836","rated",86591,5,5
"user_846","movie_944","rated",86592,2,2
"user_727","movie_576","rated",86593,4,4
"user_709","movie_665","rated",86594,3,3
"user_140","movie_321","rated",86595,4,4
"user_848","movie_174","rated",86596,5,5
"user_151","movie_135","rated",86597,5,5
"user_894","movie_887","rated",86598,4,4
"user_932","movie_480","rated",86599,5,5
"user_881","movie_238","rated",86600,1,1
"user_943","movie_1228","rated",86601,3,3
"user_789","movie_276","rated",86602,5,5
"user_790","movie_202","rated",86603,3,3
"user_854","movie_498","rated",86604,3,3
"user_940","movie_200","rated",86605,3,3
"user_789","movie_151","rated",86606,2,2
"user_615","movie_153","rated",86607,4,4
"user_621","movie_142","rated",86608,3,3
"user_766","movie_180","rated",86609,4,4
"user_670","movie_144","rated",86610,4,4
"user_913","movie_151","rated",86611,4,4
"user_342","movie_12","rated",86612,5,5
"user_893","movie_771","rated",86613,3,3
"user_472","movie_385","rated",86614,5,5
"user_642","movie_1336","rated",86615,2,2
"user_21","movie_9","rated",86616,5,5
"user_472","movie_831","rated",86617,5,5
"user_130","movie_819","rated",86618,3,3
"user_542","movie_509","rated",86619,4,4
"user_697","movie_305","rated",86620,5,5
"user_115","movie_628","rated",86621,5,5
"user_789","movie_129","rated",86622,5,5
"user_645","movie_301","rated",86623,2,2
"user_896","movie_1267","rated",86624,2,2
"user_938","movie_866","rated",86625,5,5
"user_425","movie_743","rated",86626,4,4
"user_551","movie_210","rated",86627,4,4
"user_446","movie_321","rated",86628,4,4
"user_181","movie_1368","rated",86629,1,1
"user_943","movie_475","rated",86630,5,5
"user_781","movie_69","rated",86631,3,3
"user_777","movie_180","rated",86632,5,5
"user_677","movie_290","rated",86633,1,1
"user_880","movie_300","rated",86634,3,3
"user_280","movie_33","rated",86635,3,3
"user_619","movie_333","rated",86636,2,2
"user_877","movie_159","rated",86637,4,4
"user_841","movie_326","rated",86638,4,4
"user_915","movie_301","rated",86639,2,2
"user_929","movie_521","rated",86640,5,5
"user_492","movie_275","rated",86641,2,2
"user_805","movie_241","rated",86642,2,2
"user_160","movie_288","rated",86643,5,5
"user_606","movie_637","rated",86644,3,3
"user_663","movie_845","rated",86645,3,3
"user_909","movie_382","rated",86646,5,5
"user_769","movie_1","rated",86647,4,4
"user_929","movie_187","rated",86648,5,5
"user_409","movie_511","rated",86649,5,5
"user_605","movie_523","rated",86650,5,5
"user_92","movie_217","rated",86651,3,3
"user_796","movie_231","rated",86652,3,3
"user_643","movie_1028","rated",86653,3,3
"user_907","movie_819","rated",86654,4,4
"user_435","movie_53","rated",86655,3,3
"user_824","movie_319","rated",86656,2,2
"user_503","movie_86","rated",86657,5,5
"user_5","movie_210","rated",86658,3,3
"user_326","movie_514","rated",86659,3,3
"user_660","movie_652","rated",86660,4,4
"user_890","movie_132","rated",86661,5,5
"user_846","movie_65","rated",86662,3,3
"user_939","movie_411","rated",86663,4,4
"user_943","movie_840","rated",86664,4,4
"user_620","movie_173","rated",86665,5,5
"user_913","movie_176","rated",86666,5,5
"user_904","movie_275","rated",86667,5,5
"user_521","movie_526","rated",86668,3,3
"user_659","movie_483","rated",86669,4,4
"user_907","movie_185","rated",86670,4,4
"user_759","movie_50","rated",86671,4,4
"user_752","movie_323","rated",86672,1,1
"user_343","movie_252","rated",86673,4,4
"user_875","movie_131","rated",86674,4,4
"user_807","movie_843","rated",86675,2,2
"user_875","movie_421","rated",86676,4,4
"user_840","movie_82","rated",86677,3,3
"user_885","movie_72","rated",86678,1,1
"user_773","movie_408","rated",86679,5,5
"user_604","movie_672","rated",86680,1,1
"user_454","movie_71","rated",86681,3,3
"user_201","movie_284","rated",86682,3,3
"user_854","movie_466","rated",86683,3,3
"user_465","movie_929","rated",86684,3,3
"user_429","movie_98","rated",86685,4,4
"user_752","movie_1176","rated",86686,2,2
"user_867","movie_528","rated",86687,4,4
"user_370","movie_170","rated",86688,4,4
"user_829","movie_529","rated",86689,4,4
"user_921","movie_210","rated",86690,4,4
"user_716","movie_52","rated",86691,5,5
"user_938","movie_1016","rated",86692,3,3
"user_391","movie_378","rated",86693,3,3
"user_880","movie_818","rated",86694,2,2
"user_267","movie_77","rated",86695,3,3
"user_643","movie_959","rated",86696,3,3
"user_893","movie_11","rated",86697,4,4
"user_931","movie_333","rated",86698,5,5
"user_885","movie_213","rated",86699,3,3
"user_588","movie_568","rated",86700,4,4
"user_235","movie_1134","rated",86701,4,4
"user_619","movie_231","rated",86702,4,4
"user_698","movie_357","rated",86703,4,4
"user_379","movie_345","rated",86704,3,3
"user_537","movie_91","rated",86705,2,2
"user_927","movie_542","rated",86706,2,2
"user_642","movie_410","rated",86707,1,1
"user_636","movie_15","rated",86708,5,5
"user_823","movie_176","rated",86709,4,4
"user_661","movie_96","rated",86710,4,4
"user_886","movie_228","rated",86711,4,4
"user_870","movie_202","rated",86712,3,3
"user_406","movie_207","rated",86713,2,2
"user_776","movie_174","rated",86714,5,5
"user_94","movie_622","rated",86715,3,3
"user_859","movie_1009","rated",86716,4,4
"user_868","movie_498","rated",86717,3,3
"user_535","movie_192","rated",86718,4,4
"user_896","movie_587","rated",86719,3,3
"user_62","movie_7","rated",86720,4,4
"user_524","movie_657","rated",86721,4,4
"user_876","movie_288","rated",86722,3,3
"user_568","movie_191","rated",86723,4,4
"user_751","movie_25","rated",86724,5,5
"user_669","movie_649","rated",86725,4,4
"user_864","movie_82","rated",86726,5,5
"user_92","movie_25","rated",86727,3,3
"user_327","movie_176","rated",86728,4,4
"user_897","movie_633","rated",86729,5,5
"user_733","movie_471","rated",86730,3,3
"user_397","movie_357","rated",86731,5,5
"user_504","movie_514","rated",86732,4,4
"user_748","movie_402","rated",86733,2,2
"user_909","movie_880","rated",86734,4,4
"user_428","movie_892","rated",86735,4,4
"user_642","movie_1185","rated",86736,4,4
"user_697","movie_276","rated",86737,5,5
"user_792","movie_742","rated",86738,3,3
"user_854","movie_479","rated",86739,4,4
"user_336","movie_716","rated",86740,2,2
"user_846","movie_95","rated",86741,3,3
"user_686","movie_191","rated",86742,5,5
"user_207","movie_45","rated",86743,3,3
"user_663","movie_281","rated",86744,3,3
"user_425","movie_334","rated",86745,4,4
"user_707","movie_310","rated",86746,4,4
"user_818","movie_312","rated",86747,2,2
"user_609","movie_285","rated",86748,5,5
"user_593","movie_144","rated",86749,4,4
"user_429","movie_507","rated",86750,5,5
"user_615","movie_238","rated",86751,3,3
"user_865","movie_100","rated",86752,4,4
"user_766","movie_219","rated",86753,3,3
"user_788","movie_11","rated",86754,2,2
"user_709","movie_959","rated",86755,4,4
"user_936","movie_1202","rated",86756,4,4
"user_847","movie_235","rated",86757,1,1
"user_843","movie_708","rated",86758,2,2
"user_425","movie_269","rated",86759,4,4
"user_682","movie_693","rated",86760,3,3
"user_406","movie_1147","rated",86761,4,4
"user_592","movie_892","rated",86762,1,1
"user_544","movie_300","rated",86763,4,4
"user_295","movie_1050","rated",86764,5,5
"user_919","movie_312","rated",86765,2,2
"user_896","movie_173","rated",86766,5,5
"user_721","movie_809","rated",86767,1,1
"user_332","movie_89","rated",86768,5,5
"user_42","movie_282","rated",86769,4,4
"user_778","movie_712","rated",86770,3,3
"user_234","movie_127","rated",86771,4,4
"user_638","movie_22","rated",86772,5,5
"user_860","movie_257","rated",86773,3,3
"user_738","movie_121","rated",86774,4,4
"user_557","movie_865","rated",86775,3,3
"user_655","movie_1153","rated",86776,3,3
"user_775","movie_347","rated",86777,3,3
"user_642","movie_975","rated",86778,2,2
"user_615","movie_521","rated",86779,4,4
"user_897","movie_294","rated",86780,3,3
"user_749","movie_140","rated",86781,3,3
"user_897","movie_203","rated",86782,4,4
"user_774","movie_100","rated",86783,1,1
"user_588","movie_95","rated",86784,4,4
"user_233","movie_64","rated",86785,5,5
"user_890","movie_444","rated",86786,4,4
"user_697","movie_307","rated",86787,4,4
"user_94","movie_127","rated",86788,5,5
"user_303","movie_71","rated",86789,3,3
"user_13","movie_841","rated",86790,1,1
"user_896","movie_557","rated",86791,3,3
"user_896","movie_145","rated",86792,1,1
"user_862","movie_211","rated",86793,5,5
"user_887","movie_1120","rated",86794,5,5
"user_846","movie_806","rated",86795,3,3
"user_144","movie_760","rated",86796,2,2
"user_579","movie_50","rated",86797,5,5
"user_798","movie_571","rated",86798,3,3
"user_868","movie_778","rated",86799,2,2
"user_929","movie_100","rated",86800,4,4
"user_561","movie_435","rated",86801,3,3
"user_542","movie_90","rated",86802,4,4
"user_456","movie_33","rated",86803,4,4
"user_829","movie_639","rated",86804,4,4
"user_897","movie_708","rated",86805,2,2
"user_156","movie_9","rated",86806,4,4
"user_239","movie_186","rated",86807,1,1
"user_892","movie_67","rated",86808,4,4
"user_639","movie_1065","rated",86809,1,1
"user_922","movie_421","rated",86810,4,4
"user_73","movie_188","rated",86811,5,5
"user_938","movie_678","rated",86812,3,3
"user_806","movie_161","rated",86813,3,3
"user_758","movie_1090","rated",86814,1,1
"user_598","movie_22","rated",86815,5,5
"user_4","movie_360","rated",86816,5,5
"user_886","movie_1489","rated",86817,1,1
"user_896","movie_320","rated",86818,3,3
"user_870","movie_433","rated",86819,3,3
"user_25","movie_125","rated",86820,5,5
"user_871","movie_216","rated",86821,3,3
"user_648","movie_294","rated",86822,3,3
"user_933","movie_940","rated",86823,1,1
"user_879","movie_50","rated",86824,4,4
"user_643","movie_226","rated",86825,2,2
"user_687","movie_268","rated",86826,5,5
"user_804","movie_1615","rated",86827,4,4
"user_921","movie_662","rated",86828,4,4
"user_881","movie_490","rated",86829,4,4
"user_398","movie_478","rated",86830,5,5
"user_504","movie_1037","rated",86831,1,1
"user_776","movie_182","rated",86832,3,3
"user_405","movie_46","rated",86833,1,1
"user_6","movie_111","rated",86834,2,2
"user_748","movie_813","rated",86835,4,4
"user_472","movie_554","rated",86836,5,5
"user_610","movie_195","rated",86837,3,3
"user_938","movie_117","rated",86838,3,3
"user_868","movie_509","rated",86839,3,3
"user_875","movie_42","rated",86840,4,4
"user_373","movie_238","rated",86841,4,4
"user_894","movie_340","rated",86842,4,4
"user_932","movie_1030","rated",86843,2,2
"user_880","movie_550","rated",86844,4,4
"user_435","movie_755","rated",86845,2,2
"user_524","movie_1073","rated",86846,5,5
"user_774","movie_573","rated",86847,2,2
"user_763","movie_4","rated",86848,5,5
"user_880","movie_31","rated",86849,4,4
"user_731","movie_603","rated",86850,5,5
"user_624","movie_696","rated",86851,4,4
"user_648","movie_474","rated",86852,4,4
"user_546","movie_760","rated",86853,5,5
"user_721","movie_1119","rated",86854,4,4
"user_875","movie_327","rated",86855,4,4
"user_650","movie_585","rated",86856,1,1
"user_587","movie_305","rated",86857,4,4
"user_846","movie_89","rated",86858,5,5
"user_901","movie_172","rated",86859,5,5
"user_682","movie_300","rated",86860,2,2
"user_918","movie_166","rated",86861,4,4
"user_536","movie_483","rated",86862,4,4
"user_642","movie_118","rated",86863,3,3
"user_795","movie_640","rated",86864,4,4
"user_630","movie_120","rated",86865,4,4
"user_857","movie_892","rated",86866,3,3
"user_932","movie_56","rated",86867,4,4
"user_130","movie_219","rated",86868,5,5
"user_573","movie_519","rated",86869,4,4
"user_905","movie_137","rated",86870,3,3
"user_934","movie_516","rated",86871,3,3
"user_840","movie_414","rated",86872,4,4
"user_276","movie_143","rated",86873,5,5
"user_871","movie_526","rated",86874,5,5
"user_417","movie_94","rated",86875,3,3
"user_883","movie_154","rated",86876,4,4
"user_758","movie_68","rated",86877,3,3
"user_105","movie_880","rated",86878,3,3
"user_695","movie_289","rated",86879,2,2
"user_932","movie_167","rated",86880,4,4
"user_882","movie_357","rated",86881,4,4
"user_198","movie_128","rated",86882,3,3
"user_741","movie_357","rated",86883,5,5
"user_13","movie_803","rated",86884,3,3
"user_934","movie_154","rated",86885,3,3
"user_472","movie_916","rated",86886,5,5
"user_213","movie_1012","rated",86887,3,3
"user_226","movie_474","rated",86888,3,3
"user_936","movie_1079","rated",86889,1,1
"user_880","movie_1225","rated",86890,2,2
"user_886","movie_188","rated",86891,4,4
"user_768","movie_1061","rated",86892,1,1
"user_871","movie_242","rated",86893,3,3
"user_795","movie_1041","rated",86894,3,3
"user_805","movie_150","rated",86895,5,5
"user_60","movie_519","rated",86896,4,4
"user_799","movie_427","rated",86897,5,5
"user_757","movie_732","rated",86898,3,3
"user_646","movie_748","rated",86899,3,3
"user_393","movie_864","rated",86900,3,3
"user_833","movie_64","rated",86901,3,3
"user_399","movie_11","rated",86902,4,4
"user_405","movie_940","rated",86903,1,1
"user_627","movie_941","rated",86904,3,3
"user_303","movie_173","rated",86905,5,5
"user_918","movie_485","rated",86906,3,3
"user_852","movie_358","rated",86907,3,3
"user_940","movie_657","rated",86908,4,4
"user_106","movie_463","rated",86909,3,3
"user_916","movie_236","rated",86910,4,4
"user_933","movie_216","rated",86911,3,3
"user_699","movie_20","rated",86912,4,4
"user_363","movie_582","rated",86913,2,2
"user_606","movie_404","rated",86914,4,4
"user_430","movie_168","rated",86915,4,4
"user_214","movie_11","rated",86916,5,5
"user_633","movie_94","rated",86917,4,4
"user_925","movie_561","rated",86918,3,3
"user_646","movie_272","rated",86919,4,4
"user_749","movie_780","rated",86920,1,1
"user_864","movie_52","rated",86921,4,4
"user_573","movie_836","rated",86922,3,3
"user_401","movie_99","rated",86923,4,4
"user_904","movie_274","rated",86924,5,5
"user_896","movie_810","rated",86925,1,1
"user_807","movie_168","rated",86926,4,4
"user_791","movie_275","rated",86927,5,5
"user_917","movie_268","rated",86928,4,4
"user_715","movie_155","rated",86929,4,4
"user_864","movie_717","rated",86930,3,3
"user_880","movie_93","rated",86931,4,4
"user_876","movie_878","rated",86932,2,2
"user_458","movie_99","rated",86933,4,4
"user_399","movie_511","rated",86934,3,3
"user_489","movie_312","rated",86935,2,2
"user_896","movie_206","rated",86936,3,3
"user_846","movie_177","rated",86937,3,3
"user_843","movie_154","rated",86938,3,3
"user_677","movie_101","rated",86939,5,5
"user_843","movie_671","rated",86940,3,3
"user_854","movie_799","rated",86941,3,3
"user_692","movie_410","rated",86942,5,5
"user_296","movie_150","rated",86943,1,1
"user_872","movie_476","rated",86944,4,4
"user_850","movie_419","rated",86945,5,5
"user_616","movie_301","rated",86946,3,3
"user_303","movie_221","rated",86947,5,5
"user_881","movie_573","rated",86948,3,3
"user_639","movie_86","rated",86949,4,4
"user_727","movie_1188","rated",86950,2,2
"user_308","movie_411","rated",86951,4,4
"user_748","movie_216","rated",86952,4,4
"user_748","movie_655","rated",86953,3,3
"user_560","movie_1134","rated",86954,3,3
"user_752","movie_315","rated",86955,2,2
"user_637","movie_1258","rated",86956,1,1
"user_916","movie_88","rated",86957,4,4
"user_320","movie_827","rated",86958,4,4
"user_563","movie_172","rated",86959,5,5
"user_741","movie_164","rated",86960,3,3
"user_99","movie_174","rated",86961,5,5
"user_788","movie_523","rated",86962,4,4
"user_550","movie_249","rated",86963,4,4
"user_928","movie_176","rated",86964,3,3
"user_870","movie_177","rated",86965,4,4
"user_289","movie_117","rated",86966,4,4
"user_887","movie_1383","rated",86967,4,4
"user_784","movie_750","rated",86968,5,5
"user_474","movie_378","rated",86969,4,4
"user_922","movie_91","rated",86970,4,4
"user_734","movie_95","rated",86971,4,4
"user_782","movie_295","rated",86972,2,2
"user_593","movie_73","rated",86973,2,2
"user_897","movie_243","rated",86974,4,4
"user_385","movie_1506","rated",86975,4,4
"user_758","movie_99","rated",86976,3,3
"user_798","movie_1043","rated",86977,3,3
"user_788","movie_117","rated",86978,4,4
"user_793","movie_406","rated",86979,2,2
"user_262","movie_219","rated",86980,3,3
"user_380","movie_514","rated",86981,2,2
"user_232","movie_425","rated",86982,4,4
"user_65","movie_77","rated",86983,5,5
"user_790","movie_85","rated",86984,3,3
"user_592","movie_1264","rated",86985,4,4
"user_373","movie_328","rated",86986,4,4
"user_120","movie_515","rated",86987,5,5
"user_856","movie_347","rated",86988,2,2
"user_864","movie_73","rated",86989,5,5
"user_203","movie_628","rated",86990,4,4
"user_792","movie_25","rated",86991,2,2
"user_885","movie_135","rated",86992,2,2
"user_758","movie_405","rated",86993,4,4
"user_586","movie_696","rated",86994,3,3
"user_928","movie_876","rated",86995,5,5
"user_533","movie_919","rated",86996,2,2
"user_733","movie_950","rated",86997,4,4
"user_663","movie_111","rated",86998,3,3
"user_659","movie_345","rated",86999,4,4
"user_831","movie_294","rated",87000,4,4
"user_835","movie_205","rated",87001,3,3
"user_927","movie_541","rated",87002,5,5
"user_551","movie_200","rated",87003,4,4
"user_756","movie_432","rated",87004,4,4
"user_482","movie_286","rated",87005,3,3
"user_663","movie_294","rated",87006,3,3
"user_913","movie_343","rated",87007,1,1
"user_548","movie_271","rated",87008,3,3
"user_795","movie_998","rated",87009,3,3
"user_883","movie_511","rated",87010,4,4
"user_373","movie_125","rated",87011,4,4
"user_416","movie_765","rated",87012,4,4
"user_342","movie_716","rated",87013,2,2
"user_661","movie_294","rated",87014,4,4
"user_881","movie_561","rated",87015,4,4
"user_174","movie_708","rated",87016,5,5
"user_666","movie_744","rated",87017,3,3
"user_823","movie_410","rated",87018,4,4
"user_488","movie_651","rated",87019,5,5
"user_839","movie_323","rated",87020,4,4
"user_804","movie_495","rated",87021,3,3
"user_934","movie_316","rated",87022,4,4
"user_843","movie_637","rated",87023,2,2
"user_686","movie_89","rated",87024,4,4
"user_911","movie_176","rated",87025,4,4
"user_486","movie_1143","rated",87026,3,3
"user_918","movie_1266","rated",87027,4,4
"user_671","movie_443","rated",87028,3,3
"user_495","movie_739","rated",87029,4,4
"user_774","movie_1118","rated",87030,3,3
"user_942","movie_661","rated",87031,4,4
"user_875","movie_8","rated",87032,3,3
"user_592","movie_886","rated",87033,3,3
"user_868","movie_68","rated",87034,2,2
"user_784","movie_344","rated",87035,4,4
"user_889","movie_869","rated",87036,3,3
"user_782","movie_1664","rated",87037,4,4
"user_919","movie_305","rated",87038,4,4
"user_919","movie_16","rated",87039,4,4
"user_721","movie_948","rated",87040,1,1
"user_913","movie_64","rated",87041,5,5
"user_328","movie_96","rated",87042,4,4
"user_655","movie_327","rated",87043,3,3
"user_823","movie_230","rated",87044,3,3
"user_828","movie_316","rated",87045,5,5
"user_758","movie_137","rated",87046,5,5
"user_298","movie_275","rated",87047,3,3
"user_637","movie_300","rated",87048,3,3
"user_704","movie_222","rated",87049,3,3
"user_374","movie_595","rated",87050,3,3
"user_678","movie_127","rated",87051,5,5
"user_874","movie_311","rated",87052,4,4
"user_21","movie_987","rated",87053,3,3
"user_870","movie_172","rated",87054,4,4
"user_752","movie_589","rated",87055,4,4
"user_232","movie_196","rated",87056,5,5
"user_130","movie_258","rated",87057,4,4
"user_908","movie_123","rated",87058,3,3
"user_815","movie_1204","rated",87059,5,5
"user_291","movie_928","rated",87060,2,2
"user_143","movie_271","rated",87061,4,4
"user_668","movie_475","rated",87062,4,4
"user_697","movie_881","rated",87063,2,2
"user_677","movie_475","rated",87064,4,4
"user_896","movie_231","rated",87065,1,1
"user_883","movie_781","rated",87066,3,3
"user_751","movie_7","rated",87067,3,3
"user_201","movie_125","rated",87068,2,2
"user_497","movie_391","rated",87069,3,3
"user_852","movie_472","rated",87070,3,3
"user_837","movie_111","rated",87071,4,4
"user_846","movie_70","rated",87072,4,4
"user_655","movie_88","rated",87073,2,2
"user_486","movie_459","rated",87074,2,2
"user_734","movie_283","rated",87075,5,5
"user_806","movie_143","rated",87076,5,5
"user_595","movie_290","rated",87077,4,4
"user_471","movie_71","rated",87078,3,3
"user_804","movie_97","rated",87079,4,4
"user_825","movie_222","rated",87080,5,5
"user_151","movie_922","rated",87081,4,4
"user_743","movie_748","rated",87082,4,4
"user_675","movie_321","rated",87083,2,2
"user_870","movie_608","rated",87084,4,4
"user_788","movie_391","rated",87085,2,2
"user_535","movie_318","rated",87086,4,4
"user_712","movie_1220","rated",87087,5,5
"user_830","movie_661","rated",87088,4,4
"user_920","movie_333","rated",87089,4,4
"user_244","movie_1428","rated",87090,4,4
"user_548","movie_515","rated",87091,5,5
"user_870","movie_651","rated",87092,3,3
"user_44","movie_151","rated",87093,4,4
"user_932","movie_663","rated",87094,4,4
"user_385","movie_1065","rated",87095,3,3
"user_816","movie_260","rated",87096,3,3
"user_920","movie_307","rated",87097,3,3
"user_846","movie_47","rated",87098,5,5
"user_782","movie_1513","rated",87099,2,2
"user_758","movie_750","rated",87100,2,2
"user_761","movie_283","rated",87101,4,4
"user_624","movie_762","rated",87102,4,4
"user_851","movie_875","rated",87103,5,5
