id,label,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,filmnoir,horror,musical,mystery,romance,scifi,theater,thriller,unknown,war,western
"movie_1261","Run of the Country, The (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1262","Walking and Talking (1996)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1263","Foxfire (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1264","Nothing to Lose (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1265","Star Maps (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1266","Bread and Chocolate (Pane e cioccolata) (1973)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1267","Clockers (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1268","Bitter Moon (1992)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1269","Love in the Afternoon (1957)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1270","Life with Mikey (1993)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1271","North (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1272","Talking About Sex (1994)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1273","Color of Night (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1274","Robocop 3 (1993)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false"
"movie_1275","Killer (Bulletproof Heart) (1994)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1276","Sunset Park (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1277","Set It Off (1996)","true","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1278","Selena (1997)","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_1279","Wild America (1997)","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1280","Gang Related (1997)","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1281","Manny & Lo (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1282","Grass Harp, The (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1283","Out to Sea (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1284","Before and After (1996)","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","false"
"movie_1285","Princess Caraboo (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1286","Shall We Dance? (1937)","false","false","false","false","true","false","false","false","false","false","false","true","false","true","false","true","false","false","false","false"
"movie_1287","Ed (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1288","Denise Calls Up (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1289","Jack and Sarah (1995)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1290","Country Life (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1291","Celtic Pride (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1292","Simple Wish, A (1997)","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false"
"movie_1293","Star Kid (1997)","false","true","false","true","false","false","false","false","true","false","false","false","false","false","true","true","false","false","false","false"
"movie_1294","Ayn Rand: A Sense of Life (1997)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1295","Kicked in the Head (1997)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1296","Indian Summer (1996)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1297","Love Affair (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1298","Band Wagon, The (1953)","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_1299","Penny Serenade (1941)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1300","'Til There Was You (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1301","Stripes (1981)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1302","Late Bloomers (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1303","Getaway, The (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1304","New York Cop (1996)","true","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1305","National Lampoon's Senior Trip (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1306","Delta of Venus (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1307","Carmen Miranda: Bananas Is My Business (1994)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1308","Babyfever (1994)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1309","Very Natural Thing, A (1974)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1310","Walk in the Sun, A (1945)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1311","Waiting to Exhale (1995)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1312","Pompatus of Love, The (1996)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1313","Palmetto (1998)","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","true","false","false","false"
"movie_1314","Surviving the Game (1994)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1315","Inventing the Abbotts (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1316","Horse Whisperer, The (1998)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1317","Journey of August King, The (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1318","Catwalk (1995)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1319","Neon Bible, The (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1320","Homage (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1321","Open Season (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1322","Metisse (Caf� au Lait) (1993)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1323","Wooden Man's Bride, The (Wu Kui) (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1324","Loaded (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1325","August (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1326","Boys (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1327","Captives (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1328","Of Love and Shadows (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1329","Low Life, The (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1330","An Unforgettable Summer (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1331","Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1332","My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1333","Midnight Dancers (Sibak) (1994)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1334","Somebody to Love (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1335","American Buffalo (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1336","Kazaam (1996)","false","false","false","true","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false"
"movie_1337","Larger Than Life (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1338","Two Deaths (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1339","Stefano Quantestorie (1993)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1340","Crude Oasis, The (1995)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1341","Hedd Wyn (1992)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1342","Convent, The (Convento, O) (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1343","Lotto Land (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1344","Story of Xinghua, The (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1345","Day the Sun Turned Cold, The (Tianguo niezi) (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1346","Dingo (1992)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1347","Ballad of Narayama, The (Narayama Bushiko) (1958)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1348","Every Other Weekend (1990)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1349","Mille bolle blu (1993)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1350","Crows and Sparrows (1949)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1351","Lover's Knot (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1352","Shadow of Angels (Schatten der Engel) (1976)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1353","1-900 (1994)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1354","Venice/Venice (1992)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1355","Infinity (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1356","Ed's Next Move (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1357","For the Moment (1994)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","false"
"movie_1358","The Deadly Cure (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1359","Boys in Venice (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1360","Sexual Life of the Belgians, The (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1361","Search for One-eye Jimmy, The (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1362","American Strays (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1363","Leopard Son, The (1996)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1364","Bird of Prey (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1365","Johnny 100 Pesos (1993)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1366","JLG/JLG - autoportrait de d�cembre (1994)","false","false","false","false","false","false","true","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1367","Faust (1994)","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1368","Mina Tannenbaum (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1369","Forbidden Christ, The (Cristo proibito, Il) (1950)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1370","I Can't Sleep (J'ai pas sommeil) (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1371","Machine, The (1994)","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_1372","Stranger, The (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1373","Good Morning (1971)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false"
"movie_1374","Falling in Love Again (1980)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1375","Cement Garden, The (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1376","Meet Wally Sparks (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1377","Hotel de Love (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1378","Rhyme & Reason (1997)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1379","Love and Other Catastrophes (1996)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1380","Hollow Reed (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1381","Losing Chase (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1382","Bonheur, Le (1965)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1383","Second Jungle Book: Mowgli & Baloo, The (1997)","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1384","Squeeze (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1385","Roseanna's Grave (For Roseanna) (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1386","Tetsuo II: Body Hammer (1992)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_1387","Fall (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1388","Gabbeh (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1389","Mondo (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1390","Innocent Sleep, The (1995)","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1391","For Ever Mozart (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1392","Locusts, The (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1393","Stag (1997)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1394","Swept from the Sea (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1395","Hurricane Streets (1998)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1396","Stonewall (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1397","Of Human Bondage (1934)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1398","Anna (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1399","Stranger in the House (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1400","Picture Bride (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1401","M. Butterfly (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1402","Ciao, Professore! (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1403","Caro Diario (Dear Diary) (1994)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1404","Withnail and I (1987)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1405","Boy's Life 2 (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1406","When Night Is Falling (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1407","Specialist, The (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1408","Gordy (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1409","Swan Princess, The (1994)","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1410","Harlem (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1411","Barbarella (1968)","false","true","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_1412","Land Before Time III: The Time of the Great Giving (1995) (V)","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1413","Street Fighter (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1414","Coldblooded (1995)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1415","Next Karate Kid, The (1994)","true","false","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1416","No Escape (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_1417","Turning, The (1992)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1418","Joy Luck Club, The (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1419","Highlander III: The Sorcerer (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_1420","Gilligan's Island: The Movie (1998)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1421","My Crazy Life (Mi vida loca) (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1422","Suture (1993)","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","true","true","false","false","false"
"movie_1423","Walking Dead, The (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_1424","I Like It Like That (1994)","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1425","I'll Do Anything (1994)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1426","Grace of My Heart (1996)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1427","Drunks (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1428","SubUrbia (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1429","Sliding Doors (1998)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1430","Ill Gotten Gains (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1431","Legal Deceit (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1432","Mighty, The (1998)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1433","Men of Means (1998)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1434","Shooting Fish (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1435","Steal Big, Steal Little (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1436","Mr. Jones (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1437","House Party 3 (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1438","Panther (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1439","Jason's Lyric (1994)","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1440","Above the Rim (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1441","Moonlight and Valentino (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1442","Scarlet Letter, The (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1443","8 Seconds (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1444","That Darn Cat! (1965)","false","false","false","true","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false"
"movie_1445","Ladybird Ladybird (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1446","Bye Bye, Love (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1447","Century (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1448","My Favorite Season (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1449","Pather Panchali (1955)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1450","Golden Earrings (1947)","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1451","Foreign Correspondent (1940)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1452","Lady of Burlesque (1943)","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false"
"movie_1453","Angel on My Shoulder (1946)","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1454","Angel and the Badman (1947)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_1455","Outlaw, The (1943)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_1456","Beat the Devil (1954)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1457","Love Is All There Is (1996)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1458","Damsel in Distress, A (1937)","false","false","false","false","true","false","false","false","false","false","false","true","false","true","false","true","false","false","false","false"
"movie_1459","Madame Butterfly (1995)","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_1460","Sleepover (1995)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1461","Here Comes Cookie (1935)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1462","Thieves (Voleurs, Les) (1996)","false","false","false","false","false","true","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1463","Boys, Les (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1464","Stars Fell on Henrietta, The (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1465","Last Summer in the Hamptons (1995)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1466","Margaret's Museum (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1467","Saint of Fort Washington, The (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1468","Cure, The (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1469","Tom and Huck (1995)","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1470","Gumby: The Movie (1995)","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1471","Hideaway (1995)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1472","Visitors, The (Visiteurs, Les) (1993)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_1473","Little Princess, The (1939)","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1474","Nina Takes a Lover (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1475","Bhaji on the Beach (1993)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1476","Raw Deal (1948)","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false"
"movie_1477","Nightwatch (1997)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","true","false","false","false"
"movie_1478","Dead Presidents (1995)","true","false","false","false","false","true","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1479","Reckless (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1480","Herbie Rides Again (1974)","false","true","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1481","S.F.W. (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1482","Gate of Heavenly Peace, The (1995)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1483","Man in the Iron Mask, The (1998)","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1484","Jerky Boys, The (1994)","true","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1485","Colonel Chabert, Le (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","true","false"
"movie_1486","Girl in the Cadillac (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
