source,target,type,id,label,weight
"user_889","movie_271","rated",74024,3,0.6000
"user_627","movie_665","rated",74036,3,0.6000
"user_751","movie_111","rated",74062,3,0.6000
"user_641","movie_134","rated",74075,5,1.0000
"user_268","movie_713","rated",74101,4,0.8000
"user_301","movie_117","rated",74103,5,1.0000
"user_889","movie_546","rated",74120,4,0.8000
"user_889","movie_95","rated",74135,4,0.8000
"user_268","movie_273","rated",74140,3,0.6000
"user_128","movie_186","rated",74141,5,1.0000
"user_268","movie_210","rated",74146,3,0.6000
"user_517","movie_25","rated",74175,2,0.4000
"user_936","movie_547","rated",74190,5,1.0000
"user_721","movie_245","rated",74274,3,0.6000
"user_301","movie_658","rated",74276,3,0.6000
"user_889","movie_470","rated",74279,4,0.8000
"user_348","movie_237","rated",74285,4,0.8000
"user_936","movie_741","rated",74297,4,0.8000
"user_936","movie_591","rated",74334,4,0.8000
"user_627","movie_187","rated",74385,5,1.0000
"user_717","movie_288","rated",74437,1,0.2000
"user_875","movie_183","rated",74453,5,1.0000
"user_435","movie_194","rated",74456,4,0.8000
"user_751","movie_11","rated",74508,1,0.2000
"user_889","movie_121","rated",74510,4,0.8000
"user_867","movie_186","rated",74532,5,1.0000
"user_717","movie_298","rated",74542,3,0.6000
"user_721","movie_406","rated",74554,1,0.2000
"user_1","movie_165","rated",74578,5,1.0000
"user_348","movie_685","rated",74605,4,0.8000
"user_431","movie_269","rated",74610,3,0.6000
"user_721","movie_684","rated",74622,4,0.8000
"user_567","movie_127","rated",74633,5,1.0000
"user_889","movie_12","rated",74639,5,1.0000
"user_456","movie_547","rated",74645,3,0.6000
"user_721","movie_51","rated",74651,4,0.8000
"user_75","movie_289","rated",74669,1,0.2000
"user_936","movie_243","rated",74690,2,0.4000
"user_936","movie_1014","rated",74693,3,0.6000
"user_717","movie_866","rated",74711,1,0.2000
"user_373","movie_529","rated",74720,4,0.8000
"user_414","movie_324","rated",74736,4,0.8000
"user_875","movie_461","rated",74746,4,0.8000
"user_936","movie_301","rated",74813,3,0.6000
"user_567","movie_608","rated",74845,4,0.8000
"user_1","movie_116","rated",74848,3,0.6000
"user_889","movie_1188","rated",74876,2,0.4000
"user_721","movie_304","rated",74892,3,0.6000
"user_472","movie_231","rated",74950,5,1.0000
"user_627","movie_591","rated",75051,3,0.6000
"user_751","movie_1","rated",75083,3,0.6000
"user_456","movie_550","rated",75089,2,0.4000
"user_472","movie_1215","rated",75102,4,0.8000
"user_751","movie_216","rated",75109,4,0.8000
"user_889","movie_721","rated",75152,3,0.6000
"user_435","movie_193","rated",75201,3,0.6000
"user_627","movie_199","rated",75228,5,1.0000
"user_889","movie_79","rated",75257,3,0.6000
"user_717","movie_327","rated",75286,3,0.6000
"user_875","movie_333","rated",75312,5,1.0000
"user_751","movie_402","rated",75355,3,0.6000
"user_456","movie_265","rated",75375,3,0.6000
"user_1","movie_198","rated",75386,5,1.0000
"user_889","movie_1014","rated",75400,2,0.4000
"user_717","movie_130","rated",75434,2,0.4000
"user_301","movie_15","rated",75440,4,0.8000
"user_889","movie_204","rated",75454,4,0.8000
"user_721","movie_56","rated",75459,3,0.6000
"user_889","movie_4","rated",75461,3,0.6000
"user_889","movie_207","rated",75597,3,0.6000
"user_751","movie_372","rated",75617,3,0.6000
"user_517","movie_311","rated",75633,3,0.6000
"user_721","movie_15","rated",75658,4,0.8000
"user_373","movie_739","rated",75675,3,0.6000
"user_717","movie_343","rated",75693,4,0.8000
"user_472","movie_566","rated",75725,4,0.8000
"user_567","movie_248","rated",75735,4,0.8000
"user_268","movie_80","rated",75742,3,0.6000
"user_627","movie_233","rated",75768,2,0.4000
"user_889","movie_22","rated",75782,3,0.6000
"user_751","movie_347","rated",75784,4,0.8000
"user_751","movie_96","rated",75795,4,0.8000
"user_875","movie_300","rated",75849,3,0.6000
"user_567","movie_673","rated",75877,3,0.6000
"user_889","movie_511","rated",75885,4,0.8000
"user_472","movie_472","rated",75899,5,1.0000
"user_867","movie_651","rated",75919,5,1.0000
"user_889","movie_117","rated",75955,4,0.8000
"user_435","movie_271","rated",75987,4,0.8000
"user_889","movie_300","rated",75991,3,0.6000
"user_717","movie_825","rated",75998,2,0.4000
"user_627","movie_468","rated",76038,2,0.4000
"user_751","movie_394","rated",76045,4,0.8000
"user_472","movie_423","rated",76053,5,1.0000
"user_641","movie_969","rated",76070,4,0.8000
"user_751","movie_154","rated",76085,3,0.6000
"user_867","movie_22","rated",76125,5,1.0000
"user_751","movie_709","rated",76153,4,0.8000
"user_456","movie_1107","rated",76158,4,0.8000
"user_472","movie_176","rated",76176,5,1.0000
"user_627","movie_942","rated",76177,2,0.4000
"user_293","movie_877","rated",76210,2,0.4000
"user_472","movie_227","rated",76222,5,1.0000
"user_751","movie_82","rated",76223,4,0.8000
"user_936","movie_253","rated",76235,5,1.0000
"user_69","movie_79","rated",76302,4,0.8000
"user_456","movie_402","rated",76331,2,0.4000
"user_936","movie_93","rated",76337,5,1.0000
"user_293","movie_96","rated",76342,3,0.6000
"user_889","movie_252","rated",76370,3,0.6000
"user_721","movie_988","rated",76388,3,0.6000
"user_31","movie_1019","rated",76395,5,1.0000
"user_751","movie_433","rated",76409,3,0.6000
"user_293","movie_815","rated",76456,2,0.4000
"user_717","movie_1282","rated",76475,4,0.8000
"user_721","movie_286","rated",76486,5,1.0000
"user_293","movie_229","rated",76517,2,0.4000
"user_875","movie_496","rated",76520,4,0.8000
"user_751","movie_494","rated",76556,4,0.8000
"user_751","movie_143","rated",76572,5,1.0000
"user_936","movie_50","rated",76574,4,0.8000
"user_373","movie_632","rated",76619,3,0.6000
"user_627","movie_947","rated",76696,3,0.6000
"user_4","movie_358","rated",76723,2,0.4000
"user_936","movie_137","rated",76727,4,0.8000
"user_889","movie_1113","rated",76737,5,1.0000
"user_867","movie_176","rated",76757,3,0.6000
"user_128","movie_506","rated",76760,4,0.8000
"user_373","movie_459","rated",76791,4,0.8000
"user_751","movie_174","rated",76812,4,0.8000
"user_889","movie_1073","rated",76816,5,1.0000
"user_567","movie_490","rated",76828,4,0.8000
"user_627","movie_77","rated",76925,2,0.4000
"user_456","movie_480","rated",76942,4,0.8000
"user_268","movie_1208","rated",76950,2,0.4000
"user_128","movie_458","rated",76958,4,0.8000
"user_717","movie_269","rated",76964,5,1.0000
"user_268","movie_765","rated",76986,2,0.4000
"user_889","movie_818","rated",77007,4,0.8000
"user_627","movie_628","rated",77050,4,0.8000
"user_1","movie_124","rated",77074,5,1.0000
"user_875","movie_50","rated",77085,5,1.0000
"user_875","movie_654","rated",77124,4,0.8000
"user_717","movie_326","rated",77177,3,0.6000
"user_1","movie_95","rated",77239,4,0.8000
"user_889","movie_171","rated",77302,4,0.8000
"user_889","movie_649","rated",77308,2,0.4000
"user_348","movie_151","rated",77369,3,0.6000
"user_435","movie_405","rated",77371,4,0.8000
"user_268","movie_144","rated",77402,4,0.8000
"user_867","movie_657","rated",77404,5,1.0000
"user_936","movie_9","rated",77441,4,0.8000
"user_751","movie_238","rated",77458,3,0.6000
"user_875","movie_258","rated",77471,4,0.8000
"user_936","movie_116","rated",77474,4,0.8000
"user_627","movie_655","rated",77475,4,0.8000
"user_751","movie_310","rated",77490,3,0.6000
"user_717","movie_148","rated",77502,3,0.6000
"user_641","movie_23","rated",77554,5,1.0000
"user_889","movie_151","rated",77580,3,0.6000
"user_128","movie_462","rated",77591,4,0.8000
"user_1","movie_217","rated",77631,3,0.6000
"user_567","movie_96","rated",77662,4,0.8000
"user_717","movie_24","rated",77680,2,0.4000
"user_268","movie_127","rated",77690,4,0.8000
"user_470","movie_305","rated",77715,4,0.8000
"user_889","movie_235","rated",77731,3,0.6000
"user_641","movie_657","rated",77742,4,0.8000
"user_936","movie_475","rated",77761,5,1.0000
"user_751","movie_313","rated",77770,2,0.4000
"user_875","movie_64","rated",77802,5,1.0000
"user_936","movie_268","rated",77814,4,0.8000
"user_889","movie_232","rated",77844,3,0.6000
"user_456","movie_289","rated",77924,4,0.8000
"user_867","movie_431","rated",77938,4,0.8000
"user_936","movie_1097","rated",77954,5,1.0000
"user_936","movie_1007","rated",77966,5,1.0000
"user_456","movie_209","rated",78000,3,0.6000
"user_627","movie_402","rated",78097,3,0.6000
"user_75","movie_117","rated",78106,4,0.8000
"user_867","movie_64","rated",78117,5,1.0000
"user_936","movie_1344","rated",78170,5,1.0000
"user_1","movie_58","rated",78172,4,0.8000
"user_567","movie_433","rated",78235,4,0.8000
"user_373","movie_153","rated",78241,5,1.0000
"user_936","movie_1279","rated",78253,3,0.6000
"user_301","movie_387","rated",78254,3,0.6000
"user_889","movie_50","rated",78255,4,0.8000
"user_751","movie_559","rated",78351,4,0.8000
"user_128","movie_223","rated",78375,5,1.0000
"user_472","movie_191","rated",78393,5,1.0000
"user_268","movie_1178","rated",78400,1,0.2000
"user_875","movie_185","rated",78499,4,0.8000
"user_128","movie_553","rated",78565,3,0.6000
"user_470","movie_129","rated",78567,3,0.6000
"user_889","movie_191","rated",78590,4,0.8000
"user_751","movie_161","rated",78598,2,0.4000
"user_832","movie_286","rated",78621,3,0.6000
"user_721","movie_81","rated",78653,2,0.4000
"user_889","movie_1231","rated",78665,3,0.6000
"user_1","movie_142","rated",78696,2,0.4000
"user_268","movie_379","rated",78699,1,0.2000
"user_889","movie_566","rated",78791,3,0.6000
"user_721","movie_332","rated",78808,4,0.8000
"user_889","movie_93","rated",78814,3,0.6000
"user_1","movie_216","rated",78818,5,1.0000
"user_889","movie_1067","rated",78820,3,0.6000
"user_889","movie_749","rated",78848,2,0.4000
"user_128","movie_531","rated",78849,4,0.8000
"user_936","movie_508","rated",78871,3,0.6000
"user_867","movie_655","rated",78886,4,0.8000
"user_875","movie_511","rated",78959,5,1.0000
"user_717","movie_472","rated",78990,4,0.8000
"user_456","movie_544","rated",78997,3,0.6000
"user_721","movie_97","rated",78998,4,0.8000
"user_717","movie_455","rated",79081,2,0.4000
"user_627","movie_387","rated",79091,2,0.4000
"user_889","movie_144","rated",79099,4,0.8000
"user_889","movie_664","rated",79112,2,0.4000
"user_889","movie_1262","rated",79163,3,0.6000
"user_875","movie_98","rated",79177,5,1.0000
"user_472","movie_294","rated",79280,4,0.8000
"user_301","movie_636","rated",79281,3,0.6000
"user_936","movie_628","rated",79295,1,0.2000
"user_472","movie_651","rated",79330,4,0.8000
"user_889","movie_262","rated",79342,4,0.8000
"user_936","movie_282","rated",79350,2,0.4000
"user_889","movie_856","rated",79372,4,0.8000
"user_889","movie_636","rated",79395,4,0.8000
"user_867","movie_588","rated",79464,3,0.6000
"user_867","movie_9","rated",79485,5,1.0000
"user_889","movie_249","rated",79586,3,0.6000
"user_627","movie_52","rated",79613,3,0.6000
"user_717","movie_303","rated",79634,4,0.8000
"user_75","movie_833","rated",79655,2,0.4000
"user_293","movie_451","rated",79657,3,0.6000
"user_751","movie_751","rated",79672,4,0.8000
"user_293","movie_51","rated",79675,3,0.6000
"user_867","movie_323","rated",79678,3,0.6000
"user_889","movie_650","rated",79693,2,0.4000
"user_268","movie_172","rated",79745,5,1.0000
"user_751","movie_385","rated",79785,4,0.8000
"user_751","movie_55","rated",79793,4,0.8000
"user_889","movie_866","rated",79798,4,0.8000
"user_875","movie_174","rated",79828,5,1.0000
"user_627","movie_271","rated",79843,5,1.0000
"user_721","movie_880","rated",79849,3,0.6000
"user_456","movie_739","rated",79898,3,0.6000
"user_435","movie_479","rated",79923,3,0.6000
"user_627","movie_9","rated",79930,4,0.8000
"user_936","movie_275","rated",79941,4,0.8000
"user_875","movie_289","rated",79964,4,0.8000
"user_889","movie_523","rated",80005,4,0.8000
"user_435","movie_202","rated",80049,4,0.8000
"user_567","movie_434","rated",80054,5,1.0000
"user_889","movie_1016","rated",80063,3,0.6000
"user_875","movie_195","rated",80073,4,0.8000
"user_889","movie_1097","rated",80082,3,0.6000
"user_867","movie_1159","rated",80099,5,1.0000
"user_751","movie_173","rated",80100,4,0.8000
"user_889","movie_642","rated",80124,3,0.6000
"user_867","movie_474","rated",80138,5,1.0000
"user_889","movie_631","rated",80204,3,0.6000
"user_721","movie_292","rated",80206,3,0.6000
"user_889","movie_132","rated",80240,4,0.8000
"user_889","movie_471","rated",80251,3,0.6000
"user_293","movie_88","rated",80356,3,0.6000
"user_751","movie_431","rated",80369,4,0.8000
"user_889","movie_237","rated",80376,4,0.8000
"user_132","movie_100","rated",80377,4,0.8000
"user_373","movie_684","rated",80380,4,0.8000
"user_889","movie_268","rated",80449,4,0.8000
"user_936","movie_129","rated",80465,4,0.8000
"user_875","movie_55","rated",80466,3,0.6000
"user_889","movie_282","rated",80503,4,0.8000
"user_721","movie_331","rated",80546,3,0.6000
"user_268","movie_388","rated",80595,1,0.2000
"user_721","movie_359","rated",80607,3,0.6000
"user_889","movie_357","rated",80647,4,0.8000
"user_867","movie_56","rated",80682,5,1.0000
"user_889","movie_85","rated",80693,3,0.6000
"user_751","movie_196","rated",80735,4,0.8000
"user_889","movie_718","rated",80752,4,0.8000
"user_301","movie_24","rated",80809,4,0.8000
"user_456","movie_367","rated",80815,3,0.6000
"user_889","movie_544","rated",80855,3,0.6000
"user_301","movie_367","rated",80883,4,0.8000
"user_456","movie_191","rated",80887,3,0.6000
"user_889","movie_408","rated",80903,3,0.6000
"user_517","movie_328","rated",80928,3,0.6000
"user_627","movie_135","rated",80986,4,0.8000
"user_627","movie_511","rated",81012,4,0.8000
"user_889","movie_33","rated",81022,5,1.0000
"user_431","movie_328","rated",81090,4,0.8000
"user_470","movie_273","rated",81121,3,0.6000
"user_936","movie_813","rated",81149,5,1.0000
"user_889","movie_687","rated",81189,2,0.4000
"user_751","movie_172","rated",81257,5,1.0000
"user_889","movie_31","rated",81259,3,0.6000
"user_936","movie_118","rated",81265,3,0.6000
"user_721","movie_269","rated",81329,5,1.0000
"user_721","movie_58","rated",81338,2,0.4000
"user_73","movie_96","rated",81341,2,0.4000
"user_721","movie_942","rated",81349,4,0.8000
"user_875","movie_332","rated",81352,3,0.6000
"user_128","movie_275","rated",81420,5,1.0000
"user_721","movie_321","rated",81436,3,0.6000
"user_751","movie_631","rated",81449,5,1.0000
"user_414","movie_313","rated",81450,4,0.8000
"user_435","movie_444","rated",81455,3,0.6000
"user_1","movie_126","rated",81464,2,0.4000
"user_627","movie_125","rated",81474,2,0.4000
"user_889","movie_1142","rated",81483,4,0.8000
"user_293","movie_85","rated",81493,3,0.6000
"user_373","movie_170","rated",81504,5,1.0000
"user_567","movie_612","rated",81536,4,0.8000
"user_1","movie_83","rated",81569,3,0.6000
"user_751","movie_428","rated",81572,4,0.8000
"user_301","movie_425","rated",81577,4,0.8000
"user_936","movie_748","rated",81582,2,0.4000
"user_717","movie_742","rated",81604,5,1.0000
"user_889","movie_54","rated",81607,3,0.6000
"user_889","movie_177","rated",81654,4,0.8000
"user_889","movie_473","rated",81660,4,0.8000
"user_268","movie_408","rated",81662,5,1.0000
"user_875","movie_135","rated",81674,4,0.8000
"user_889","movie_91","rated",81699,4,0.8000
"user_472","movie_265","rated",81711,4,0.8000
"user_641","movie_270","rated",81714,3,0.6000
"user_456","movie_1604","rated",81715,4,0.8000
"user_435","movie_17","rated",81716,2,0.4000
"user_301","movie_258","rated",81740,4,0.8000
"user_132","movie_664","rated",81752,5,1.0000
"user_936","movie_1368","rated",81780,5,1.0000
"user_31","movie_611","rated",81781,4,0.8000
"user_472","movie_200","rated",81803,4,0.8000
"user_889","movie_169","rated",81817,5,1.0000
"user_456","movie_1101","rated",81822,3,0.6000
"user_627","movie_528","rated",81839,4,0.8000
"user_889","movie_428","rated",81862,4,0.8000
"user_889","movie_192","rated",81916,3,0.6000
"user_268","movie_1110","rated",81922,3,0.6000
"user_889","movie_431","rated",82030,4,0.8000
"user_936","movie_926","rated",82035,4,0.8000
"user_268","movie_719","rated",82038,1,0.2000
"user_867","movie_496","rated",82082,5,1.0000
"user_751","movie_214","rated",82126,4,0.8000
"user_889","movie_174","rated",82154,4,0.8000
"user_73","movie_183","rated",82156,4,0.8000
"user_128","movie_380","rated",82235,4,0.8000
"user_889","movie_615","rated",82278,3,0.6000
"user_889","movie_575","rated",82303,3,0.6000
"user_517","movie_740","rated",82333,4,0.8000
"user_567","movie_79","rated",82336,2,0.4000
"user_627","movie_1044","rated",82349,2,0.4000
"user_517","movie_294","rated",82350,1,0.2000
"user_867","movie_204","rated",82377,4,0.8000
"user_268","movie_185","rated",82386,3,0.6000
"user_73","movie_285","rated",82410,4,0.8000
"user_105","movie_751","rated",82434,2,0.4000
"user_867","movie_12","rated",82440,5,1.0000
"user_889","movie_69","rated",82443,3,0.6000
"user_1","movie_231","rated",82445,1,0.2000
"user_889","movie_847","rated",82468,4,0.8000
"user_414","movie_895","rated",82497,4,0.8000
"user_889","movie_554","rated",82514,4,0.8000
"user_717","movie_312","rated",82516,5,1.0000
"user_472","movie_91","rated",82541,5,1.0000
"user_867","movie_286","rated",82545,5,1.0000
"user_301","movie_90","rated",82561,3,0.6000
"user_867","movie_132","rated",82596,3,0.6000
"user_717","movie_546","rated",82625,3,0.6000
"user_268","movie_435","rated",82688,4,0.8000
"user_567","movie_423","rated",82718,2,0.4000
"user_435","movie_930","rated",82741,3,0.6000
"user_641","movie_336","rated",82755,3,0.6000
"user_717","movie_313","rated",82762,5,1.0000
"user_1","movie_204","rated",82787,5,1.0000
"user_889","movie_484","rated",82837,4,0.8000
"user_472","movie_22","rated",82956,5,1.0000
"user_293","movie_176","rated",82969,4,0.8000
"user_293","movie_237","rated",83008,3,0.6000
"user_875","movie_603","rated",83009,4,0.8000
"user_867","movie_203","rated",83017,4,0.8000
"user_889","movie_686","rated",83018,3,0.6000
"user_867","movie_31","rated",83025,5,1.0000
"user_627","movie_576","rated",83046,3,0.6000
"user_431","movie_332","rated",83072,3,0.6000
"user_721","movie_729","rated",83093,3,0.6000
"user_717","movie_815","rated",83103,3,0.6000
"user_936","movie_827","rated",83177,2,0.4000
"user_867","movie_483","rated",83183,5,1.0000
"user_936","movie_405","rated",83204,2,0.4000
"user_567","movie_199","rated",83246,4,0.8000
"user_73","movie_129","rated",83250,4,0.8000
"user_1","movie_3","rated",83308,4,0.8000
"user_936","movie_273","rated",83314,3,0.6000
"user_889","movie_13","rated",83367,4,0.8000
"user_721","movie_301","rated",83369,4,0.8000
"user_867","movie_1039","rated",83381,5,1.0000
"user_721","movie_64","rated",83399,4,0.8000
"user_936","movie_117","rated",83424,4,0.8000
"user_889","movie_562","rated",83438,3,0.6000
"user_889","movie_87","rated",83444,4,0.8000
"user_875","movie_56","rated",83455,5,1.0000
"user_517","movie_748","rated",83469,4,0.8000
"user_751","movie_332","rated",83508,3,0.6000
"user_268","movie_456","rated",83516,2,0.4000
"user_936","movie_1241","rated",83519,4,0.8000
"user_301","movie_226","rated",83520,5,1.0000
"user_867","movie_51","rated",83533,3,0.6000
"user_301","movie_288","rated",83565,4,0.8000
"user_293","movie_1264","rated",83580,3,0.6000
"user_936","movie_1190","rated",83620,3,0.6000
"user_936","movie_325","rated",83676,5,1.0000
"user_128","movie_117","rated",83694,5,1.0000
"user_301","movie_80","rated",83706,3,0.6000
"user_721","movie_162","rated",83717,2,0.4000
"user_717","movie_147","rated",83758,4,0.8000
"user_889","movie_257","rated",83785,4,0.8000
"user_936","movie_975","rated",83851,3,0.6000
"user_936","movie_124","rated",83871,4,0.8000
"user_128","movie_507","rated",83917,4,0.8000
"user_867","movie_652","rated",83923,5,1.0000
"user_627","movie_237","rated",83978,4,0.8000
"user_936","movie_258","rated",84045,3,0.6000
"user_751","movie_497","rated",84094,4,0.8000
"user_301","movie_820","rated",84117,3,0.6000
"user_456","movie_150","rated",84174,4,0.8000
"user_936","movie_269","rated",84176,4,0.8000
"user_435","movie_778","rated",84183,4,0.8000
"user_373","movie_471","rated",84225,3,0.6000
"user_936","movie_248","rated",84226,4,0.8000
"user_721","movie_631","rated",84265,5,1.0000
"user_936","movie_476","rated",84304,4,0.8000
"user_268","movie_29","rated",84323,1,0.2000
"user_456","movie_56","rated",84335,5,1.0000
"user_627","movie_79","rated",84382,3,0.6000
"user_936","movie_259","rated",84403,3,0.6000
"user_470","movie_874","rated",84433,3,0.6000
"user_867","movie_1154","rated",84470,5,1.0000
"user_721","movie_1025","rated",84475,3,0.6000
"user_751","movie_596","rated",84514,4,0.8000
"user_717","movie_289","rated",84516,4,0.8000
"user_293","movie_223","rated",84530,4,0.8000
"user_889","movie_480","rated",84547,5,1.0000
"user_470","movie_222","rated",84561,3,0.6000
"user_936","movie_995","rated",84606,3,0.6000
"user_889","movie_607","rated",84639,4,0.8000
"user_717","movie_121","rated",84642,2,0.4000
"user_567","movie_340","rated",84658,3,0.6000
"user_875","movie_963","rated",84675,4,0.8000
"user_936","movie_1023","rated",84693,2,0.4000
"user_567","movie_427","rated",84719,3,0.6000
"user_456","movie_588","rated",84740,3,0.6000
"user_889","movie_1153","rated",84782,4,0.8000
"user_1","movie_207","rated",84794,5,1.0000
"user_627","movie_245","rated",84809,4,0.8000
"user_936","movie_20","rated",84830,5,1.0000
"user_717","movie_285","rated",84841,5,1.0000
"user_889","movie_231","rated",84929,3,0.6000
"user_832","movie_243","rated",84938,2,0.4000
"user_567","movie_654","rated",84960,5,1.0000
"user_751","movie_101","rated",84964,4,0.8000
"user_889","movie_436","rated",84966,3,0.6000
"user_627","movie_188","rated",85004,4,0.8000
"user_889","movie_23","rated",85005,3,0.6000
"user_717","movie_7","rated",85075,4,0.8000
"user_889","movie_182","rated",85077,4,0.8000
"user_721","movie_282","rated",85079,4,0.8000
"user_889","movie_250","rated",85082,4,0.8000
"user_373","movie_1444","rated",85089,3,0.6000
"user_936","movie_1008","rated",85090,5,1.0000
"user_435","movie_249","rated",85102,4,0.8000
"user_889","movie_627","rated",85104,2,0.4000
"user_936","movie_1163","rated",85109,5,1.0000
"user_567","movie_190","rated",85113,4,0.8000
"user_128","movie_28","rated",85160,5,1.0000
"user_472","movie_214","rated",85175,4,0.8000
"user_627","movie_53","rated",85200,4,0.8000
"user_875","movie_418","rated",85203,4,0.8000
"user_867","movie_1065","rated",85214,5,1.0000
"user_717","movie_887","rated",85222,5,1.0000
"user_721","movie_335","rated",85226,3,0.6000
"user_936","movie_274","rated",85342,3,0.6000
"user_567","movie_507","rated",85366,5,1.0000
"user_1","movie_244","rated",85378,2,0.4000
"user_936","movie_696","rated",85379,2,0.4000
"user_936","movie_678","rated",85391,3,0.6000
"user_435","movie_412","rated",85423,3,0.6000
"user_293","movie_284","rated",85479,2,0.4000
"user_472","movie_105","rated",85501,3,0.6000
"user_627","movie_82","rated",85540,4,0.8000
"user_867","movie_603","rated",85554,5,1.0000
"user_1","movie_19","rated",85558,5,1.0000
"user_936","movie_125","rated",85584,4,0.8000
"user_627","movie_566","rated",85609,3,0.6000
"user_472","movie_825","rated",85621,5,1.0000
"user_832","movie_264","rated",85705,3,0.6000
"user_301","movie_299","rated",85736,3,0.6000
"user_751","movie_916","rated",85755,1,0.2000
"user_832","movie_895","rated",85800,2,0.4000
"user_435","movie_658","rated",85807,3,0.6000
"user_936","movie_286","rated",85863,5,1.0000
"user_751","movie_865","rated",85874,2,0.4000
"user_414","movie_11","rated",85925,5,1.0000
"user_517","movie_1177","rated",85961,5,1.0000
"user_301","movie_41","rated",86010,3,0.6000
"user_875","movie_187","rated",86032,4,0.8000
"user_472","movie_402","rated",86048,5,1.0000
"user_435","movie_288","rated",86099,4,0.8000
"user_875","movie_213","rated",86114,4,0.8000
"user_936","movie_272","rated",86116,4,0.8000
"user_627","movie_530","rated",86133,3,0.6000
"user_717","movie_628","rated",86160,5,1.0000
"user_567","movie_182","rated",86258,5,1.0000
"user_875","movie_518","rated",86302,4,0.8000
"user_867","movie_28","rated",86371,5,1.0000
"user_875","movie_358","rated",86379,3,0.6000
"user_936","movie_1011","rated",86399,4,0.8000
"user_721","movie_326","rated",86467,4,0.8000
"user_889","movie_789","rated",86515,2,0.4000
"user_567","movie_152","rated",86563,4,0.8000
"user_751","movie_537","rated",86581,4,0.8000
"user_1","movie_29","rated",86586,1,0.2000
"user_472","movie_385","rated",86614,5,1.0000
"user_472","movie_831","rated",86617,5,1.0000
"user_435","movie_53","rated",86655,3,0.6000
"user_875","movie_131","rated",86674,4,0.8000
"user_875","movie_421","rated",86676,4,0.8000
"user_867","movie_528","rated",86687,4,0.8000
"user_751","movie_25","rated",86724,5,1.0000
"user_936","movie_1202","rated",86756,4,0.8000
"user_721","movie_809","rated",86767,1,0.2000
"user_456","movie_33","rated",86803,4,0.8000
"user_73","movie_188","rated",86811,5,1.0000
"user_4","movie_360","rated",86816,5,1.0000
"user_472","movie_554","rated",86836,5,1.0000
"user_875","movie_42","rated",86840,4,0.8000
"user_373","movie_238","rated",86841,4,0.8000
"user_435","movie_755","rated",86845,2,0.4000
"user_721","movie_1119","rated",86854,4,0.8000
"user_875","movie_327","rated",86855,4,0.8000
"user_105","movie_880","rated",86878,3,0.6000
"user_472","movie_916","rated",86886,5,1.0000
"user_936","movie_1079","rated",86889,1,0.2000
"user_627","movie_941","rated",86904,3,0.6000
"user_373","movie_328","rated",86986,4,0.8000
"user_373","movie_125","rated",87011,4,0.8000
"user_875","movie_8","rated",87032,3,0.6000
"user_889","movie_869","rated",87036,3,0.6000
"user_721","movie_948","rated",87040,1,0.2000
"user_751","movie_7","rated",87067,3,0.6000
"user_867","movie_7","rated",87134,5,1.0000
"user_751","movie_1035","rated",87161,2,0.4000
"user_456","movie_772","rated",87172,4,0.8000
"user_875","movie_921","rated",87213,5,1.0000
"user_567","movie_1298","rated",87224,5,1.0000
"user_472","movie_143","rated",87271,4,0.8000
"user_889","movie_156","rated",87354,5,1.0000
"user_472","movie_581","rated",87363,4,0.8000
"user_889","movie_731","rated",87374,2,0.4000
"user_936","movie_16","rated",87437,4,0.8000
"user_867","movie_273","rated",87523,3,0.6000
"user_751","movie_121","rated",87532,4,0.8000
"user_875","movie_652","rated",87538,5,1.0000
"user_456","movie_204","rated",87575,3,0.6000
"user_889","movie_955","rated",87632,3,0.6000
"user_936","movie_246","rated",87645,4,0.8000
"user_470","movie_291","rated",87683,2,0.4000
"user_293","movie_696","rated",87685,2,0.4000
"user_875","movie_937","rated",87762,4,0.8000
"user_889","movie_279","rated",87825,2,0.4000
"user_1","movie_18","rated",87832,4,0.8000
"user_875","movie_479","rated",87837,4,0.8000
"user_936","movie_535","rated",87842,2,0.4000
"user_301","movie_334","rated",87858,3,0.6000
"user_721","movie_268","rated",87871,4,0.8000
"user_472","movie_264","rated",87918,3,0.6000
"user_867","movie_222","rated",87950,4,0.8000
"user_751","movie_237","rated",87964,2,0.4000
"user_1","movie_59","rated",87968,5,1.0000
"user_889","movie_1","rated",87974,3,0.6000
"user_301","movie_62","rated",87994,3,0.6000
"user_889","movie_1139","rated",88020,1,0.2000
"user_1","movie_15","rated",88022,5,1.0000
"user_889","movie_739","rated",88027,3,0.6000
"user_936","movie_1009","rated",88033,4,0.8000
"user_435","movie_406","rated",88036,3,0.6000
"user_875","movie_462","rated",88039,4,0.8000
"user_293","movie_315","rated",88051,3,0.6000
"user_435","movie_139","rated",88064,2,0.4000
"user_268","movie_450","rated",88075,1,0.2000
"user_875","movie_288","rated",88090,4,0.8000
"user_373","movie_216","rated",88095,4,0.8000
"user_456","movie_59","rated",88114,4,0.8000
"user_751","movie_118","rated",88138,2,0.4000
"user_567","movie_39","rated",88163,3,0.6000
"user_889","movie_469","rated",88241,4,0.8000
"user_1","movie_111","rated",88260,5,1.0000
"user_1","movie_52","rated",88263,4,0.8000
"user_721","movie_319","rated",88264,3,0.6000
"user_721","movie_329","rated",88389,3,0.6000
"user_627","movie_56","rated",88390,2,0.4000
"user_456","movie_94","rated",88392,3,0.6000
"user_301","movie_721","rated",88415,3,0.6000
